ordinal,bookmark_id,status_url,author_name,handle,language,is_reply,hashtags,urls,media_count,text
"233","2019548049983615318","https://x.com/OtherSideBJ/status/2019548049983615318","另一面","OtherSideBJ","zh","false","","","1","60岁之前，一定要去坐的三趟国内最美列车，此生一定要去坐一次。

第一辆是K7041次列车。
这是国内唯一允许旅客打开车窗的列车，从哈尔滨开往漠河，全程1,200多公里，途经11个城市，硬座票价仅需148.5元，软卧也不到 400 元。
沿途可以欣赏森林、草原、湖泊等壮丽景色。冬季更会变身童话般的雪国列车，开窗就能感受北国凛冽而自由的寒风。

第二辆是K2629次丝绸之路专列。

从十三朝古都西安启程，穿越河西走廊的风沙，沿着黄河奔腾的轨迹，与雪山覆盖的祁连山脉并肩前行，石窟壁画的千年色彩，嘉峪关的雄浑城墙，敦煌沙漠的落日驼铃，列车载着你驶过时光长廊，最终抵达新疆乌鲁木齐，在西域风情中
触摸华夏文明跳动的脉搏。

第三辆是C114次南北之旅列车。

堪称国内铁路旅行的颜值巅峰，从热带的三亚到冰城哈尔滨，途经26个城市。最特别的是，经过琼州海峡时，列车会拆解登上轮渡，让你体验1.5小时梦幻的海上列车之旅，这种独特的过海方式在国内绝无仅有。"
"234","2018987988785700916","https://x.com/Mikocrypto11/status/2018987988785700916","0x_Miko","Mikocrypto11","zh","false","","","1","熬了 12 个小时，我扒出了 Polymarket 上最恐怖的 6 个「套利怪物」
他们每个月稳定卷走 $600,000+
不预测、不判断、不站边

他们只认一条铁律：

只要「涨」+「跌」的总价 < $1，利润在下单那一刻就已经锁死
在他们眼里，预测市场不是赌场，而是一个定价经常出错的自动提款机
想真正看懂这套玩法，不要听解释，直接看成交记录

第一梯队｜高胜率掠食者（近乎无敌）
🔗 Sharky6999
 https://t.co/GizPPLfdrM

利润 $450k
胜率 99.5%
成交 18,000+
这已经不是交易了，
这是在把系统漏洞当工资发。

第二梯队｜高频收割机（用次数堆钱）

🔗 ca6859
 https://t.co/rYf6t2KdYy
利润 $220k
成交 35,000+
靠极致周转率，
把蚊子肉攒成大象腿。
—
🔗 cccccccccccccc
 https://t.co/eCfZN3mza0
利润 $184k
成交 29,000+
标准的波动率猎手，
不赌方向，只吃失衡。

第三梯队｜专业套利者（专盯错价瞬间）

🔗 0xf247…
https://t.co/lje9daLh35
利润 $251k
胜率 69%
不追高胜率，
只在赔率被扭曲时出手。
—
🔗 15m-a4
 https://t.co/8DvrA4z72r
利润 $197k
专打 15 分钟超短线
—
🔗 livebreathevolatility
 https://t.co/8HNVDuOpfy
利润 $196k
完全靠波动率“呼吸”活着的怪物
在这个市场里，赌徒只是燃料
而这 6 个账号存在的意义只有一个：
持续收割低级定价错误，并把它规模化

他们不是在预测未来，他们只是发现了系统漏洞，然后用算法反复按下执行键
想真正理解什么叫「正反通吃」？
点进这些地址，看看他们的持仓分布和建仓节奏
你会突然意识到一件事：
你以为自己在跟市场博弈，实际上，你只是在给更冷静的数学让路"
"235","2019403845278060900","https://x.com/Jimmy_JingLv/status/2019403845278060900","吕立青_JimmyLv 2𐃏26","Jimmy_JingLv","zxx","false","","http://x.com/i/article/2019399782494830592","0","https://t.co/hCUmLPrIiV"
"236","2019211983078473797","https://x.com/QingQ77/status/2019211983078473797","Geek Lite","QingQ77","zh","false","","https://github.com/Lucent-Snow/style-extractor","0","网页风格提取之技 —— 于万千网页中，捕捉设计之美，让风格复现如探囊取物

https://t.co/YWddI2CnYi"
"237","2019213922059055278","https://x.com/huangjinbo/status/2019213922059055278","佐仔","huangjinbo","zh","false","AIClient2API","https://github.com/justlovemaki/AIClient-2-API/blob/main/README-ZH.md","0","#AIClient2API 是一个突破客户端限制的 API 代理服务，将 Gemini、Antigravity、Qwen Code、Kiro 等原本仅限客户端内使用的免费大模型，转换为可供任何应用调用的标准 OpenAI 兼容接口。基于 Node.js 构建，支持 OpenAI、Claude、Gemini 三大协议。 https://t.co/S5a42uvZJm"
"238","2018927480825156088","https://x.com/binghe/status/2018927480825156088","冰河","binghe","zh","false","","","2","Claude Skills 军火库！awesome-claude-skills

不只给 claude ，其它 agent 也同样可用，各行各业都有。这太全面了！

还有个网页端：
awesome-skills（这是个点）com

基本这两个，已经涉及到行业的方方面面了。先收藏，以后用的着！"
"239","2019229992534540365","https://x.com/sitinme/status/2019229992534540365","sitin","sitinme","zh","false","","","3","我现在已经基本不用浏览器收藏夹了。

不是不收藏，而是发现这玩意儿太不靠谱：要么链接过期 404，要么原站改版，等你真想系统看一遍的时候，人已经没了。

后来我换了个思路：只要我认真读过、觉得有长期价值的内容，就直接“落地”到本地 Markdown。

最近在用的这个 url-to-markdown skill，本质上就是帮你把网页完整抓下来，变成干净、可长期保存的 Markdown 文件。不是那种只抓首屏的简化版，而是会自动滚动、等懒加载，甚至连需要登录才能看的内容，也能在你登录后一次性保存下来。

这对技术人来说，价值其实挺大的。
我们平时看的东西太分散了：官方文档、博客、付费专栏、Medium、TowardDataScience、Vercel/React/Next 的技术文章……放在浏览器里，本质上还是“外链依赖”。一旦平台变了、权限没了，你的学习积累也就断了。

而把它们统一存成 Markdown，有两个变化是质变级的：
 第一，内容真正变成你自己的资产，随时全文搜索、随时二次整理；
 第二，可以直接接入你现有的知识系统，不管是 Obsidian、Notion，还是纯 Git + Markdown，都能无缝衔接。

现在的用法很简单：
看到一篇值得反复看的文章 → 直接抓成 Markdown → 按域名自动归档 → 每周集中整理一次，打标签、加注释。
时间一长，你会发现自己慢慢搭起了一套“可复用的技术阅读仓库”，而不是一堆再也不会点开的收藏链接。

说到底，这类工具解决的不是“怎么保存网页”，而是一个更底层的问题：
 你是把学习内容交给平台托管，还是主动把知识收回到自己手里。

工具只是加速器，真正重要的是这个转变。
详细👉https://t.co/Un0t06aQmB"
"240","1998988617725988956","https://x.com/GitHub_Daily/status/1998988617725988956","GitHubDaily","GitHub_Daily","zh","false","","","1","平时需要在手机上查阅学术论文，用浏览器直接访问 arXiv 的体验实在不敢恭维，密密麻麻的文字看得头晕。

GitHub 上的 ScholArxiv 这个开源项目，专为解决移动端阅读痛点而生，把 arXiv 仓库变成了一个优雅的阅读器。

集成了搜索、下载、收藏和阅读全套功能，还接入了 Gemini 模型，配置好 API 后，能直接和 AI 对话，帮我们快速总结论文核心或解释难点。

GitHub：https://t.co/ZXBuW4O129

提供现成的 Android 安装包，安装即用。界面设计极简且美观，支持深色模式，夜间阅读也不累眼。

科研工作者或学生党的移动端阅读利器，把碎片时间利用起来刷论文。"
"241","2019026831924765068","https://x.com/vikingmute/status/2019026831924765068","Viking","vikingmute","zh","false","","https://better-wechatpay.vikingz.me/how-wechatpay-works.html | https://better-wechatpay.vikingz.me/local-tunnel.html","1","文档中还有两篇文章值得大家看看：

微信支付原理：https://t.co/u8ybsixaXy
微信官方文档写的云里雾里，这里提炼了一篇尽可能好懂的原理文章，结合代码的实现，让大家理解微信支付的工作原理，这样那么多的环境变量也更好懂一些。

内网穿透的一些常见途径：https://t.co/7IVAx1tyBY
这个应该是所有工程师都要经常使用的功能了，初学者可以看看，总结了三种常用的工具：
* Cloudflare Tunnel （推荐）
* ngrok
* localtunnel"
"242","2018982107541024783","https://x.com/dingyi/status/2018982107541024783","Ding","dingyi","zh","false","","","1","很多人都把 AK 大神的 RSS 列表直接拿过来订阅，其实大可不必，因为过不久你就会发现大部分内容你看不懂更不需要。所以前几天我 vibe 了一个小网站，收录了很多质量很好的内容源，你可以订阅自己喜欢的内容，把他们聚合成一个 RSS，也支持公开分享。问题还不少，先上线了再说。

https://t.co/Zs3LI5kEp6"
"243","2019097066988007835","https://x.com/ohxiyu/status/2019097066988007835","xiyu","ohxiyu","zxx","false","","http://x.com/i/article/2019094789787136000","0","https://t.co/TQ443EhasR"
"244","2018133676756992242","https://x.com/canghe/status/2018133676756992242","苍何","canghe","zh","false","","","0","我靠，这个是刚需，史上最低保号卡，德国沃达丰手机号，每年0.3元的保号成本，太划算了吧，赶紧申请起。"
"245","2018139650528034851","https://x.com/sagacity/status/2018139650528034851","池建强","sagacity","zh","false","","https://note.mowen.cn/detail/TwbqJVbeU1FN_0LwPvP-P","0","看到 AK 大神推荐的长文 blog 订阅合集，赶紧用 Reeder App 订阅。

https://t.co/fYLLf1myQA

Reeder 是我最常用的阅读工具，真的好用。我的大量信息都来源于长文而不是短文 😄

AK：发现自己最近又越来越常用 RSS/Atom 订阅源了。那里面有更多高质量的长文，也少了很多专门用来挑起情绪的垃圾内容。任何一个产品，只要它在「激励结构」上本质没变，不管一开始看起来多么不同，最终都会不可避免地滑向同一个引力井中心的黑洞。"
"246","2018249077641859088","https://x.com/app_sail/status/2018249077641859088","Asa","app_sail","zh","false","","","1","我愿称之为【地表最强优质信源】。

AK 大佬建议大家做出改变，远离垃圾文章，重新启用 RSS，回到订阅高质量长篇内容的阅读方式

他同时发了一份 Hacker News 上最受欢迎的 92 个博客列表，几乎全是长期稳定输出高密度内容的大佬级作者。我这里只截了一小部分，已经非常震撼。

完整列表在这个 GitHub 仓库，可以直接下载 OPML 文件，一键导入到你自己的 RSS 阅读器

https://t.co/PyFWSw72rC

不管是跟踪最新思考，还是系统补课他们过去十几年的内容，这份列表都非常值得长期订阅。"
"247","2017913961392550086","https://x.com/benn_huang/status/2017913961392550086","Benn","benn_huang","zh","false","","https://github.com/openclaw/skills/tree/main/skills/i3130002/edge-tts","1","分享一个免费让 OpenClaw 支持语音对话的技巧，不需要任何 API Key：

1. 让 openclaw 可以说话，只需对它说：“安装这个 skill，记住以后用它来发语音消息： https://t.co/85sJnANmF1”。
这是 openclaw 官方仓库提供的一个 skill，可以让 AI 发出自然的语音，有个音色很挺甜～ https://t.co/vYPycYMod5"
"248","2017749831406784874","https://x.com/GitHub_Daily/status/2017749831406784874","GitHubDaily","GitHub_Daily","zh","false","","","2","每次换新电脑或重装系统，最头大的就是从零搭建开发环境。装软件、配终端、改配置文件，往往要消耗大半天时间。

在 GitHub 发现 awesome-os-setup 这个开源项目，试图用一套自动化流程解决跨平台的环境配置难题。

核心是通过一个 Python 编写的 TUI（终端图形界面）工具，统一管理 Windows、macOS 和 Linux 的系统设置。

能够通过单一的 YAML 文件定义软件包列表，自动调用 winget、apt、brew 或 yay 进行安装，无需手动逐个敲命令。

GitHub：https://t.co/Ms0EWuISMd

提供了针对不同系统的“一行流”安装脚本，执行后即可进入可视化菜单，不仅能批量安装软件，还能配置 WSL2 和平铺式窗口管理器。

甚至贴心地内置了 Windows Terminal 的美化方案，自动配置字体与配色，适合追求高效与美观的开发者尝试。"
